URL,age,default,balance,housing,loan,day,duration,campaign,pdays,previous,label
3758,35,0,2288,0,0,28,32,2,-1,0,1
3759,31,0,472,1,0,13,907,2,-1,0,1
3760,58,0,65,0,0,27,162,1,-1,0,1
3761,46,0,0,0,0,7,70,2,-1,0,1
3762,41,0,400,1,0,4,99,6,-1,0,1
3763,58,0,7495,1,0,13,325,1,-1,0,1
3764,33,0,137,0,1,18,305,12,-1,0,1
3765,31,0,24,1,0,19,631,1,-1,0,1
3766,55,0,3450,0,0,10,169,1,183,1,0
3767,38,0,311,1,0,28,61,2,-1,0,1
3768,55,0,139,0,0,22,256,2,-1,0,1
3769,47,0,0,0,0,11,58,3,-1,0,1
3770,51,0,492,1,0,20,142,3,-1,0,1
3771,46,0,334,1,0,4,36,6,90,2,1
3772,61,0,997,0,0,10,106,1,-1,0,0
3773,47,0,440,0,0,21,71,4,-1,0,1
3774,34,0,47,0,0,25,132,6,-1,0,1
3775,34,0,1298,1,0,20,120,1,-1,0,1
3776,41,0,3355,0,0,14,181,2,500,1,1
3777,36,0,-11,0,0,5,152,2,-1,0,1
3778,26,0,396,1,0,28,302,1,-1,0,1
3779,35,0,8,0,0,23,93,3,-1,0,0
3780,36,0,1409,0,0,17,235,2,-1,0,1
3781,26,0,170,0,0,15,129,1,-1,0,0
3782,58,0,2769,1,0,11,94,2,-1,0,1
3783,50,0,2320,1,0,7,310,1,-1,0,1
3784,61,0,76,1,0,15,195,7,-1,0,1
3785,28,0,2034,1,0,21,196,1,-1,0,1
3786,49,0,3018,1,0,15,93,1,-1,0,1
3787,74,0,921,0,0,17,394,2,-1,0,0
3788,53,0,483,1,0,3,288,3,-1,0,1
3789,46,0,390,1,0,31,208,2,-1,0,1
3790,47,0,0,0,0,27,508,1,-1,0,0
3791,42,0,92,0,0,30,86,2,-1,0,1
3792,56,0,22196,1,0,21,189,1,-1,0,1
3793,42,0,2,0,0,29,249,2,-1,0,1
3794,49,0,249,1,0,21,450,1,-1,0,1
3795,43,0,3274,1,0,22,680,1,95,1,1
3796,39,0,5731,1,0,20,175,2,-1,0,1
3797,66,0,206,0,0,9,479,1,-1,0,0
3798,30,0,2325,0,0,5,270,3,241,4,1
3799,38,0,0,0,0,24,164,1,-1,0,1
3800,31,0,1664,1,0,20,158,1,182,1,1
3801,32,0,3333,0,0,8,50,4,-1,0,1
3802,48,0,7020,0,0,6,80,2,-1,0,1
3803,34,0,37,0,0,6,45,1,-1,0,1
3804,28,0,28,0,0,29,220,2,-1,0,1
3805,40,0,1670,1,0,18,161,2,-1,0,1
3806,36,0,134,0,0,20,98,1,-1,0,1
3807,52,0,603,0,1,9,79,1,-1,0,1
3808,46,0,276,1,1,6,157,2,-1,0,1
3809,25,0,2157,1,0,21,339,1,-1,0,1
3810,52,0,161,1,0,13,274,2,-1,0,1
3811,40,0,3658,1,0,14,977,1,-1,0,1
3812,26,1,-402,0,1,12,127,2,-1,0,1
3813,26,0,3342,1,0,4,329,4,-1,0,1
3814,35,0,1732,0,0,21,1441,3,-1,0,1
3815,40,0,263,1,0,6,231,1,-1,0,1
3816,31,0,623,1,0,13,96,2,349,5,1
3817,32,0,3540,1,0,18,213,1,178,1,1
3818,33,0,95,1,0,30,335,1,-1,0,0
3819,53,0,765,1,0,14,959,3,174,7,0
3820,46,0,-824,1,0,7,429,3,-1,0,0
3821,28,0,5549,0,0,28,383,6,-1,0,1
3822,31,0,191,1,0,2,40,1,-1,0,1
3823,44,0,420,1,0,7,110,2,-1,0,1
3824,35,0,0,0,0,7,326,1,-1,0,1
3825,50,0,2706,1,0,28,179,3,-1,0,1
3826,32,1,4,1,1,25,132,8,-1,0,1
3827,51,0,423,1,1,16,95,1,-1,0,1
3828,51,0,-892,1,1,14,248,2,-1,0,1
3829,31,0,-120,1,0,3,100,3,201,2,1
3830,41,0,-365,1,0,28,226,10,-1,0,1
3831,57,0,27069,0,1,20,174,3,-1,0,1
3832,34,0,8038,1,0,20,29,3,152,1,1
3833,47,0,-938,1,0,28,176,2,-1,0,1
3834,47,0,1139,1,0,11,106,2,-1,0,1
3835,36,0,189,1,0,19,136,1,120,1,1
3836,29,0,19,0,0,5,110,2,64,2,0
3837,39,0,3663,0,0,11,230,3,-1,0,1
3838,53,0,0,0,0,12,140,7,-1,0,1
3839,47,1,-614,1,0,26,118,2,-1,0,1
3840,51,0,2323,1,1,18,151,10,-1,0,1
3841,48,0,425,1,0,9,693,2,-1,0,1
3842,32,0,5122,0,0,13,31,1,-1,0,1
3843,36,0,608,0,0,26,125,2,-1,0,1
3844,50,0,341,1,1,20,670,4,340,2,0
3845,39,0,607,1,0,12,454,2,364,3,0
3846,31,0,1495,1,1,23,159,3,-1,0,1
3847,49,0,381,0,0,5,504,2,-1,0,1
3848,33,0,385,0,0,27,29,28,-1,0,1
3849,26,0,1274,1,0,1,190,1,84,1,1
3850,27,0,362,1,0,14,332,2,-1,0,1
3851,51,0,377,1,0,3,143,4,272,1,1
3852,26,0,802,0,0,30,77,1,2,2,1
3853,45,0,194,0,0,31,517,4,-1,0,1
3854,54,0,-315,0,1,10,2029,1,-1,0,0
3855,49,0,1843,1,0,25,269,1,-1,0,1
3856,47,0,-9,0,0,14,457,2,-1,0,1
3857,42,0,83,0,1,7,184,1,-1,0,1
3858,50,0,433,1,0,18,47,4,-1,0,1
3859,37,0,-107,1,0,28,158,2,-1,0,1
3860,54,0,4503,0,0,21,168,3,-1,0,1
3861,40,0,51,1,0,11,50,1,-1,0,1
3862,50,0,961,0,1,14,757,4,-1,0,1
3863,57,0,49,1,1,25,93,4,-1,0,1
3864,33,0,3470,0,0,11,285,2,-1,0,1
3865,49,0,-147,1,0,20,390,1,-1,0,1
3866,35,0,0,1,0,18,146,2,-1,0,1
3867,28,0,0,1,0,28,386,1,-1,0,1
3868,58,0,172,0,0,19,145,7,-1,0,1
3869,31,0,-407,0,1,7,230,1,-1,0,1
3870,36,0,649,0,0,16,237,2,91,1,1
3871,49,0,1040,0,0,8,474,2,-1,0,1
3872,30,0,142,1,0,20,350,4,-1,0,1
3873,29,0,209,1,0,28,487,7,-1,0,1
3874,50,0,3304,0,0,5,1009,2,-1,0,1
3875,26,0,294,0,0,5,87,1,91,2,0
3876,27,0,4848,1,1,23,82,3,-1,0,1
3877,32,0,1670,1,0,18,183,1,-1,0,1
3878,62,0,367,0,0,2,139,5,-1,0,1
3879,34,0,13683,1,0,3,115,3,-1,0,1
3880,25,0,1420,0,0,8,124,2,-1,0,1
3881,34,0,340,1,0,3,633,28,-1,0,1
3882,44,0,1679,0,0,20,718,1,-1,0,0
3883,38,0,1198,1,0,2,63,1,-1,0,1
3884,57,0,169,0,0,14,180,1,106,2,1
3885,36,0,506,0,0,25,47,1,120,1,1
3886,41,0,1249,1,0,9,391,1,-1,0,1
3887,36,0,678,0,1,4,85,3,-1,0,1
3888,27,0,212,1,0,15,373,1,-1,0,1
3889,37,0,23,0,0,20,289,2,-1,0,1
3890,47,0,4402,0,0,10,805,1,190,1,0
3891,31,0,459,1,0,7,623,1,293,1,0
3892,39,0,4722,1,0,17,483,1,-1,0,1
3893,35,0,1555,1,0,9,26,2,-1,0,1
3894,40,0,61,1,0,7,112,3,-1,0,1
3895,38,0,0,1,0,17,213,2,-1,0,1
3896,31,0,3706,1,0,20,129,1,-1,0,1
3897,36,0,1177,0,0,15,330,1,311,4,0
3898,53,0,2096,0,0,9,104,1,-1,0,1
3899,59,0,748,0,0,29,184,1,-1,0,1
3900,29,0,3357,0,0,21,120,3,-1,0,1
3901,30,0,3809,1,0,3,159,4,-1,0,1
3902,52,0,395,1,0,15,391,3,-1,0,1
3903,55,0,1011,1,0,12,112,2,-1,0,1
3904,56,0,420,1,0,9,76,1,-1,0,1
3905,32,0,76,1,0,21,189,2,-1,0,1
3906,24,0,0,0,0,28,94,1,-1,0,1
3907,51,0,844,1,0,29,184,3,-1,0,1
3908,36,0,1318,1,0,7,100,2,-1,0,1
3909,36,0,167,1,0,28,57,1,-1,0,1
3910,42,0,2187,1,0,17,525,3,-1,0,0
3911,49,0,14440,1,0,21,60,1,-1,0,1
3912,48,0,2294,1,0,26,251,11,-1,0,1
3913,36,0,80,1,0,30,251,3,-1,0,1
3914,48,0,2537,0,0,26,219,6,-1,0,1
3915,30,0,569,0,0,27,976,12,-1,0,0
3916,27,1,0,0,1,8,46,1,-1,0,1
3917,38,0,0,1,0,18,185,3,-1,0,1
3918,36,1,12,0,0,12,587,2,-1,0,0
3919,45,0,49,0,0,29,65,2,-1,0,1
3920,44,0,460,0,0,17,491,1,-1,0,1
3921,42,0,613,1,0,11,432,2,-1,0,1
3922,37,0,7944,0,0,21,102,1,-1,0,1
3923,48,0,1143,1,0,17,264,1,317,1,1
3924,57,0,-464,1,0,4,75,1,190,6,1
3925,44,0,1989,1,1,20,106,2,-1,0,1
3926,48,0,17,1,1,17,81,1,-1,0,1
3927,56,0,-1,0,0,27,89,23,-1,0,1
3928,37,0,1698,1,0,6,95,2,-1,0,1
3929,47,0,5306,1,0,15,322,1,-1,0,1
3930,54,0,0,0,0,14,94,5,145,3,1
3931,51,0,1679,0,0,12,417,1,365,9,0
3932,47,0,3676,0,0,18,567,1,95,3,0
3933,25,0,-242,1,1,18,600,4,332,4,0
3934,39,0,471,0,0,15,5,1,-1,0,1
3935,40,0,8902,1,0,14,464,5,-1,0,1
3936,38,0,1704,0,0,1,222,1,-1,0,1
3937,34,0,3050,1,0,13,469,1,-1,0,0
3938,53,0,2581,0,0,15,99,1,-1,0,1
3939,32,0,162,1,0,14,297,2,-1,0,1
3940,35,0,243,1,0,20,41,3,-1,0,1
3941,24,0,1847,0,0,9,390,1,-1,0,1
3942,58,0,0,1,0,29,535,2,-1,0,1
3943,49,0,3371,0,0,11,269,2,-1,0,0
3944,45,0,1757,1,0,20,1010,3,326,1,1
3945,55,0,171,1,0,8,73,6,-1,0,1
3946,42,0,157,1,1,7,650,1,-1,0,1
3947,28,0,934,1,0,4,53,2,-1,0,1
3948,48,0,-19,0,1,4,270,1,-1,0,1
3949,51,1,-55,1,0,18,119,6,-1,0,1
3950,38,0,21,0,0,26,634,2,-1,0,1
3951,27,0,14,0,0,14,72,2,-1,0,1
3952,50,0,246,1,0,17,270,1,123,2,1
3953,44,0,887,1,0,12,165,2,363,1,1
3954,40,0,51,0,0,19,164,2,-1,0,1
3955,29,0,-287,1,0,18,196,1,-1,0,1
3956,34,0,0,1,0,14,78,4,-1,0,1
3957,44,0,2734,1,0,12,897,4,-1,0,0
3958,50,0,52,0,0,31,22,8,-1,0,1
3959,34,0,2594,1,0,21,161,3,-1,0,1
3960,54,0,22,0,0,20,23,4,-1,0,1
3961,34,0,1611,1,0,11,490,2,-1,0,1
3962,34,0,18,1,1,30,359,1,-1,0,0
3963,52,0,1331,1,0,29,213,2,-1,0,1
3964,60,0,7337,0,0,4,122,1,-1,0,1
3965,39,0,835,1,0,29,587,4,-1,0,1
3966,58,0,5092,0,0,11,199,6,-1,0,1
3967,41,0,52,0,0,20,261,2,-1,0,1
3968,48,0,10655,0,0,31,5,3,-1,0,1
3969,58,0,1831,0,0,17,1531,1,-1,0,1
3970,40,0,92,1,0,13,92,1,-1,0,1
3971,48,0,586,1,1,6,179,2,-1,0,1
3972,52,0,1758,1,0,15,41,1,-1,0,1
3973,50,0,2061,1,1,29,197,2,244,3,1
3974,25,0,959,0,0,9,144,5,-1,0,1
3975,54,0,208,0,0,12,255,1,-1,0,1
3976,34,0,-315,1,0,8,56,2,-1,0,1
3977,48,1,-13,1,0,15,20,6,291,2,1
3978,37,0,801,0,0,11,331,7,-1,0,1
3979,66,0,1948,0,0,28,216,1,91,4,0
3980,32,0,751,1,0,8,64,1,-1,0,1
3981,45,0,784,1,1,3,34,1,-1,0,1
3982,43,0,24,0,0,12,68,1,363,1,1
3983,41,0,72,1,0,7,764,3,-1,0,1
3984,40,0,1871,1,0,17,64,1,-1,0,1
3985,44,0,1378,1,0,8,257,2,-1,0,1
3986,43,0,188,1,0,12,58,3,347,5,1
3987,30,0,6836,0,0,27,30,3,-1,0,1
3988,32,0,61,1,0,8,529,5,-1,0,1
3989,57,0,-967,1,0,15,8,7,-1,0,1
3990,31,0,462,1,1,19,147,1,-1,0,1
3991,49,0,0,0,0,28,173,2,-1,0,1
3992,31,0,5527,1,0,21,132,1,-1,0,1
3993,41,0,1287,0,0,16,286,1,-1,0,1
3994,44,0,17361,0,0,18,476,1,-1,0,1
3995,54,0,1956,0,0,19,221,5,-1,0,1
3996,37,0,0,1,0,21,146,4,-1,0,0
3997,34,0,-294,1,0,27,532,2,-1,0,1
3998,43,0,275,0,0,25,69,6,-1,0,1
3999,44,0,724,1,0,17,157,2,172,1,1
4000,44,0,27,0,0,25,485,1,-1,0,1
4001,53,0,26,1,0,7,56,1,359,1,1
4002,36,0,191,0,0,31,69,1,-1,0,1
4003,58,0,-123,0,0,5,131,2,-1,0,1
4004,26,0,-147,0,0,4,95,2,-1,0,1
4005,34,0,179,0,0,19,294,3,-1,0,1
4006,55,0,1086,1,0,6,146,1,272,2,1
4007,55,0,471,1,0,30,58,2,-1,0,1
4008,34,0,105,1,0,28,249,2,-1,0,1
4009,41,0,1588,1,1,20,10,8,-1,0,1
4010,38,0,70,0,0,27,255,3,148,1,0
4011,28,0,2700,0,0,3,337,4,-1,0,1
4012,41,0,1602,1,0,2,142,1,-1,0,1
4013,30,0,0,1,0,24,209,2,-1,0,1
4014,39,0,839,0,0,30,825,2,-1,0,1
4015,41,0,21515,1,0,5,87,1,-1,0,1
4016,36,0,5902,1,0,23,219,4,-1,0,1
4017,37,0,547,1,1,21,143,1,-1,0,1
4018,59,0,3800,0,1,9,70,1,-1,0,1
4019,26,0,261,1,0,27,371,2,-1,0,1
4020,43,0,0,1,1,4,539,8,204,5,1
4021,42,1,-34,0,0,5,176,1,-1,0,1
4022,46,0,9328,1,0,5,725,3,-1,0,0
4023,31,0,5,1,1,16,101,7,-1,0,1
4024,43,0,3529,0,0,5,169,2,-1,0,1
4025,48,0,2330,1,0,4,15,1,-1,0,1
4026,41,0,1334,1,0,20,234,5,-1,0,1
4027,32,0,3601,0,0,22,171,15,-1,0,1
4028,45,0,265,0,0,28,14,3,-1,0,1
4029,52,0,2227,0,0,24,242,2,-1,0,0
4030,37,0,487,0,1,27,155,15,-1,0,1
4031,38,0,0,1,0,11,580,1,173,1,1
4032,36,0,174,1,0,7,223,2,-1,0,1
4033,58,0,14412,0,0,18,297,1,-1,0,1
4034,37,0,3288,0,0,8,124,2,-1,0,1
4035,30,0,57,0,0,2,465,2,-1,0,1
4036,47,0,2246,1,0,10,330,1,-1,0,1
4037,40,0,4441,1,0,20,153,2,183,2,1
4038,42,0,0,0,0,19,131,2,-1,0,1
4039,71,0,353,0,0,27,208,1,93,2,1
4040,54,0,448,1,1,5,98,1,-1,0,1
4041,53,0,27,1,0,10,230,3,-1,0,0
4042,33,0,474,0,0,22,400,2,-1,0,1
4043,30,0,1185,1,0,30,284,1,339,1,1
4044,39,0,282,1,0,17,243,1,-1,0,1
4045,32,0,2,1,0,15,16,9,309,1,1
4046,34,0,60,0,0,7,274,2,-1,0,1
4047,39,0,3972,0,0,30,122,3,-1,0,1
4048,75,0,26452,0,0,15,219,2,-1,0,1
4049,33,0,818,1,1,16,301,3,-1,0,1
4050,40,0,9374,1,0,21,7,8,185,1,1
4051,37,0,47,0,0,19,374,3,-1,0,1
4052,69,0,279,0,0,12,26,1,-1,0,1
4053,52,0,20,1,0,28,172,1,-1,0,1
4054,31,0,360,0,0,15,332,1,297,2,1
4055,28,0,1532,0,0,22,253,1,107,5,1
4056,29,0,1673,0,0,16,200,2,159,3,1
4057,46,0,2420,0,0,19,405,2,-1,0,1
4058,28,0,100,1,1,27,132,2,-1,0,1
4059,41,0,0,0,0,20,89,1,-1,0,1
4060,42,0,1533,0,1,5,86,1,-1,0,1
4061,34,0,296,0,0,7,147,4,-1,0,1
4062,28,0,2788,1,0,6,369,2,-1,0,0
4063,43,0,109,1,0,27,64,3,-1,0,1
4064,32,0,485,0,0,26,98,14,-1,0,1
4065,33,0,125,0,0,29,66,2,-1,0,1
4066,70,0,616,0,0,27,149,2,182,1,1
4067,36,0,3064,1,0,26,240,3,107,4,1
4068,53,0,206,0,0,26,87,6,-1,0,1
4069,30,0,6900,0,0,21,816,1,-1,0,1
4070,45,0,-179,0,0,3,155,2,-1,0,1
4071,31,0,481,1,0,20,106,2,183,2,1
4072,28,0,12,1,0,30,73,3,256,3,1
4073,45,0,0,0,0,23,574,5,-1,0,1
4074,51,0,176,1,1,1,8,1,687,2,1
4075,53,0,4086,0,0,20,14,3,-1,0,1
4076,40,0,257,1,0,16,731,4,-1,0,1
4077,53,0,53,1,0,7,208,1,140,1,1
4078,31,0,6,1,0,29,821,1,-1,0,1
4079,30,0,562,0,0,21,137,4,-1,0,1
4080,53,0,-118,1,0,9,101,3,-1,0,1
4081,40,0,2805,1,0,14,173,6,353,23,1
4082,26,0,565,1,0,6,582,11,-1,0,1
4083,47,0,0,1,0,21,676,1,-1,0,1
4084,51,0,1612,0,0,16,384,1,182,5,1
4085,45,0,180,1,1,27,62,2,-1,0,1
4086,35,0,0,1,0,21,295,3,-1,0,1
4087,36,0,876,1,0,23,241,2,-1,0,1
4088,57,0,2137,0,0,8,132,7,-1,0,1
4089,42,0,260,1,0,31,175,2,-1,0,1
4090,32,1,-53,1,0,16,648,1,272,1,0
4091,30,0,944,0,0,29,251,2,-1,0,0
4092,36,0,2394,0,0,14,184,2,-1,0,1
4093,43,0,297,1,0,14,119,3,-1,0,1
4094,69,0,2144,0,0,29,417,1,184,4,0
4095,31,0,969,0,0,15,95,1,-1,0,1
4096,35,0,0,0,0,14,125,2,-1,0,1
4097,26,0,37,1,1,6,207,1,363,2,1
4098,46,0,410,0,1,21,162,5,-1,0,1
4099,30,0,1211,1,0,18,176,1,-1,0,1
4100,33,0,71,0,0,22,107,6,-1,0,1
4101,34,0,436,1,0,17,28,1,345,1,1
4102,48,0,559,1,0,15,1231,2,-1,0,1
4103,31,0,1170,0,0,20,200,4,-1,0,1
4104,46,0,25,0,0,26,103,2,-1,0,1
4105,40,0,1325,0,0,11,150,2,-1,0,1
4106,39,0,0,0,0,21,108,7,-1,0,1
4107,33,0,647,1,1,4,124,1,273,1,1
4108,50,0,2142,1,0,29,309,2,224,1,1
4109,84,0,639,0,0,18,353,3,-1,0,0
4110,40,0,177,1,1,21,742,4,-1,0,1
4111,55,0,236,0,0,4,200,1,-1,0,1
4112,40,0,1959,1,0,30,177,1,-1,0,1
4113,46,0,96,0,0,4,151,2,-1,0,1
4114,43,0,0,0,0,19,147,1,-1,0,1
4115,34,0,250,1,0,29,193,6,-1,0,1
4116,35,0,126,0,0,22,112,2,-1,0,1
4117,57,0,1621,1,0,19,108,1,-1,0,1
4118,25,0,8,0,0,22,107,2,-1,0,0
4119,32,0,189,1,0,6,106,2,-1,0,1
4120,52,0,316,0,0,12,463,3,-1,0,1
4121,31,1,-282,1,0,20,131,3,-1,0,1
4122,34,0,-308,1,0,30,140,2,-1,0,1
4123,42,0,248,0,0,19,163,4,-1,0,1
4124,47,0,126,1,0,3,2456,2,-1,0,0
4125,50,0,13,1,0,20,76,1,-1,0,0
4126,30,0,-393,1,1,16,435,1,-1,0,0
4127,33,0,358,1,0,7,302,1,356,3,1
4128,56,0,917,0,0,9,306,1,-1,0,1
4129,34,0,1268,1,0,15,259,3,-1,0,1
4130,33,0,-163,1,1,8,502,2,-1,0,1
4131,32,0,473,1,0,11,72,2,361,1,1
4132,34,0,4831,1,0,4,265,1,-1,0,1
4133,37,0,1063,1,0,31,413,2,-1,0,1
4134,30,0,0,1,0,12,756,3,-1,0,1
4135,29,0,424,1,1,14,241,2,-1,0,1
4136,56,0,802,0,0,3,258,2,-1,0,1
4137,31,0,430,1,0,25,137,16,-1,0,1
4138,59,0,3940,0,0,5,48,2,-1,0,1
4139,36,0,2880,0,0,12,283,1,-1,0,1
4140,51,0,1069,1,0,30,247,2,-1,0,1
4141,54,0,4382,1,0,18,193,4,-1,0,1
4142,37,0,0,0,0,11,129,4,107,2,1
4143,32,0,3939,0,0,8,209,2,-1,0,1
4144,42,0,753,0,0,17,31,1,-1,0,1
4145,29,0,358,0,0,21,88,5,-1,0,1
4146,52,0,1141,1,0,12,22,5,-1,0,1
4147,40,0,1259,0,0,20,234,5,-1,0,1
4148,30,0,227,0,1,3,23,1,-1,0,1
4149,55,0,538,1,0,7,353,2,-1,0,0
4150,49,0,92,1,0,6,221,2,-1,0,1
4151,33,0,8023,0,0,25,196,1,87,4,1
4152,32,0,2478,0,1,20,395,1,-1,0,1
4153,21,0,6844,0,0,14,126,3,127,7,1
4154,42,0,440,1,0,3,13,5,-1,0,1
4155,56,0,800,0,1,9,170,1,-1,0,1
4156,39,0,914,0,0,5,20,1,-1,0,1
4157,30,0,638,0,0,14,358,6,-1,0,1
4158,55,0,159,0,0,28,159,1,-1,0,1
4159,43,0,483,1,0,12,225,3,-1,0,1
4160,53,0,94,0,0,10,493,1,181,14,0
4161,57,0,1044,0,0,11,585,1,192,2,0
4162,39,0,0,0,0,20,13,11,-1,0,1
4163,56,0,401,1,0,20,26,1,-1,0,1
4164,29,0,33,0,0,1,161,1,-1,0,1
4165,38,0,506,1,1,12,122,1,-1,0,1
4166,59,0,1881,0,0,19,456,2,-1,0,1
4167,42,0,344,1,0,3,26,7,-1,0,1
4168,46,0,0,1,0,12,51,9,-1,0,1
4169,31,0,3,1,0,28,37,12,-1,0,1
4170,35,0,221,1,0,14,150,1,360,1,1
4171,50,0,36,0,0,13,104,10,-1,0,1
4172,42,0,969,1,0,13,721,1,-1,0,1
4173,36,0,760,0,0,20,9,13,-1,0,1
4174,25,0,220,0,0,26,68,1,-1,0,1
4175,42,0,10907,0,0,4,74,3,-1,0,1
4176,27,0,-148,1,0,11,146,3,224,1,1
4177,32,0,415,1,0,2,777,4,-1,0,0
4178,57,0,1341,1,0,8,339,2,-1,0,1
4179,48,0,865,1,0,13,78,2,-1,0,1
4180,34,0,-566,1,0,26,248,2,-1,0,1
4181,33,0,210,1,1,20,201,1,-1,0,1
4182,26,0,1275,1,0,20,18,9,-1,0,1
4183,50,0,579,0,0,26,83,4,-1,0,1
4184,60,0,2934,0,0,8,233,2,-1,0,1
4185,47,0,6637,1,0,17,174,2,-1,0,1
4186,31,0,271,0,0,18,89,1,-1,0,1
4187,52,0,0,0,0,9,145,3,94,4,1
4188,36,0,472,1,0,19,1017,1,-1,0,1
4189,43,0,487,1,0,7,548,2,-1,0,1
4190,30,0,699,1,0,11,213,4,-1,0,1
4191,32,0,150,0,0,5,210,1,-1,0,1
4192,31,0,1130,1,0,17,224,3,74,4,1
4193,29,0,584,1,0,16,541,19,-1,0,1
4194,48,0,3186,0,1,9,104,1,-1,0,1
4195,32,0,133,0,0,15,171,1,-1,0,0
4196,30,0,868,0,0,7,387,2,-1,0,1
4197,48,0,480,1,0,15,830,1,352,2,0
4198,51,0,1883,1,0,5,57,1,-1,0,1
4199,34,0,606,0,0,20,97,1,-1,0,0
4200,35,0,603,1,0,17,474,2,-1,0,1
4201,49,0,548,0,0,31,115,6,-1,0,1
4202,36,0,-872,1,1,20,153,1,183,1,1
4203,37,0,33,1,0,20,106,2,167,1,1
4204,37,0,1689,1,0,29,645,2,-1,0,1
4205,49,0,902,0,0,9,210,2,-1,0,1
4206,44,0,0,1,1,13,97,1,-1,0,1
4207,40,0,260,0,0,19,52,1,152,6,1
4208,57,0,589,1,0,2,223,1,76,4,1
4209,39,0,626,1,0,11,126,2,-1,0,1
4210,38,0,0,0,1,16,1473,6,-1,0,1
4211,51,0,78,1,0,27,723,2,-1,0,1
4212,27,0,3792,0,0,22,279,2,-1,0,0
4213,38,0,14058,0,0,17,293,20,-1,0,1
4214,30,0,-522,1,1,5,670,2,286,6,0
4215,36,0,386,0,0,18,359,2,-1,0,1
4216,37,0,1978,0,0,9,404,1,182,1,0
4217,53,0,459,0,0,14,317,6,192,1,1
4218,38,0,2812,1,0,30,830,1,-1,0,0
4219,48,0,5057,0,1,19,37,1,-1,0,1
4220,26,0,-759,1,0,11,191,1,-1,0,1
4221,33,0,-416,1,0,16,767,2,-1,0,0
4222,47,0,2106,1,0,6,168,1,-1,0,1
4223,45,0,220,1,0,18,89,4,-1,0,1
4224,32,0,0,1,0,2,746,2,-1,0,1
4225,69,0,426,0,0,9,225,1,90,1,0
4226,65,0,4717,0,0,6,256,1,-1,0,0
4227,37,0,395,1,0,6,219,2,-1,0,1
4228,45,0,0,1,0,21,211,2,-1,0,1
4229,36,0,-206,1,0,8,177,2,-1,0,1
4230,62,0,6,1,0,13,216,1,183,4,0
4231,37,0,4039,0,1,25,106,2,-1,0,1
4232,39,0,687,1,0,9,869,1,-1,0,0
4233,38,0,-242,1,0,18,1173,3,278,6,0
4234,31,0,582,1,0,15,58,2,-1,0,1
4235,58,0,8218,1,0,31,124,10,-1,0,1
4236,44,0,1424,1,0,8,201,2,-1,0,1
4237,31,0,92,1,0,16,688,1,-1,0,0
4238,33,0,2085,0,0,9,501,2,-1,0,0
4239,36,0,197,0,0,30,260,1,-1,0,0
4240,31,0,2305,0,0,4,139,1,-1,0,1
4241,45,0,-547,1,0,3,214,2,-1,0,1
4242,30,0,411,0,0,21,142,1,-1,0,1
4243,34,0,584,1,0,18,154,2,-1,0,1
4244,34,0,997,1,1,21,81,1,-1,0,1
4245,39,0,83,1,0,30,69,6,-1,0,1
4246,41,0,6563,0,0,27,136,8,-1,0,1
4247,32,0,0,1,0,31,99,13,-1,0,1
4248,32,0,0,0,0,21,9,6,-1,0,1
4249,36,0,398,1,0,12,278,1,-1,0,1
4250,35,0,1145,1,0,2,82,2,-1,0,1
4251,32,0,2,1,0,11,100,2,-1,0,0
4252,33,0,201,1,0,19,171,1,183,1,1
4253,49,0,563,0,0,19,84,1,-1,0,1
4254,35,0,3161,0,0,8,433,2,-1,0,1
4255,31,0,0,0,1,15,624,6,-1,0,1
4256,42,0,1331,0,0,23,698,2,-1,0,1
4257,34,0,2929,0,0,14,518,2,-1,0,0
4258,32,1,-220,1,1,25,123,2,-1,0,1
4259,29,0,5980,1,0,28,317,1,-1,0,1
4260,32,0,48,1,0,20,8,3,-1,0,1
4261,50,0,0,0,0,28,118,8,-1,0,1
4262,58,0,3382,0,1,28,294,2,309,2,1
4263,59,0,2308,0,0,30,815,1,87,1,0
4264,25,0,10,1,0,21,857,4,-1,0,0
4265,57,0,162,1,0,5,174,1,-1,0,1
4266,30,0,1073,1,0,5,1130,4,-1,0,1
4267,26,0,1700,1,0,7,13,5,-1,0,1
4268,50,0,148,1,0,7,198,2,-1,0,1
4269,39,0,0,1,0,8,503,1,-1,0,1
4270,45,0,185,1,0,29,249,3,-1,0,1
4271,37,0,896,0,1,14,343,2,-1,0,1
4272,47,0,1279,1,0,6,479,2,-1,0,1
4273,50,0,199,1,1,3,116,2,253,1,1
4274,40,0,99,0,0,9,15,5,-1,0,1
4275,35,0,378,1,0,16,427,3,-1,0,1
4276,53,0,15,0,0,20,921,2,-1,0,0
4277,35,0,147,1,1,29,41,1,184,7,1
4278,54,0,2225,0,1,13,73,2,-1,0,1
4279,35,0,1810,1,0,25,65,2,-1,0,1
4280,31,1,-6,0,1,7,94,2,-1,0,1
4281,46,0,435,1,0,15,192,3,-1,0,1
4282,52,0,335,0,0,21,411,1,182,1,0
4283,34,0,-251,0,0,18,641,1,-1,0,0
4284,46,0,5,1,1,29,305,2,-1,0,1
4285,54,0,641,1,0,17,472,1,148,2,1
4286,37,0,0,1,0,21,115,1,-1,0,1
4287,39,0,722,0,0,23,141,1,-1,0,1
4288,50,0,3337,1,1,31,24,14,-1,0,1
